brand_id,window_end_date,window_size,window_size_days,commerce_joinable,activity_enrichment_joinable,seg_active_0_7d_users,seg_active_0_7d_share,seg_active_0_7d_activity_completion_rate,seg_active_0_7d_redeem_rate,seg_active_0_7d_dormant_share,seg_active_0_7d_transactions,seg_active_0_7d_gmv_net,seg_recently_lapsed_8_14d_users,seg_recently_lapsed_8_14d_share,seg_recently_lapsed_8_14d_activity_completion_rate,seg_recently_lapsed_8_14d_redeem_rate,seg_recently_lapsed_8_14d_dormant_share,seg_recently_lapsed_8_14d_transactions,seg_recently_lapsed_8_14d_gmv_net,seg_dormant_15_30d_users,seg_dormant_15_30d_share,seg_dormant_15_30d_activity_completion_rate,seg_dormant_15_30d_redeem_rate,seg_dormant_15_30d_dormant_share,seg_dormant_15_30d_transactions,seg_dormant_15_30d_gmv_net,seg_dormant_31_60d_users,seg_dormant_31_60d_share,seg_dormant_31_60d_activity_completion_rate,seg_dormant_31_60d_redeem_rate,seg_dormant_31_60d_dormant_share,seg_dormant_31_60d_transactions,seg_dormant_31_60d_gmv_net,seg_dormant_60d_plus_users,seg_dormant_60d_plus_share,seg_dormant_60d_plus_activity_completion_rate,seg_dormant_60d_plus_redeem_rate,seg_dormant_60d_plus_dormant_share,seg_dormant_60d_plus_transactions,seg_dormant_60d_plus_gmv_net,seg_new_users_0_7d_users,seg_new_users_0_7d_share,seg_new_users_0_7d_activity_completion_rate,seg_new_users_0_7d_redeem_rate,seg_new_users_0_7d_dormant_share,seg_new_users_0_7d_transactions,seg_new_users_0_7d_gmv_net,seg_redeemers_users,seg_redeemers_share,seg_redeemers_activity_completion_rate,seg_redeemers_redeem_rate,seg_redeemers_dormant_share,seg_redeemers_transactions,seg_redeemers_gmv_net,seg_non_redeemers_users,seg_non_redeemers_share,seg_non_redeemers_activity_completion_rate,seg_non_redeemers_redeem_rate,seg_non_redeemers_dormant_share,seg_non_redeemers_transactions,seg_non_redeemers_gmv_net,seg_buyers_users,seg_buyers_share,seg_buyers_activity_completion_rate,seg_buyers_redeem_rate,seg_buyers_dormant_share,seg_buyers_transactions,seg_buyers_gmv_net,seg_repeat_buyers_users,seg_repeat_buyers_share,seg_repeat_buyers_activity_completion_rate,seg_repeat_buyers_redeem_rate,seg_repeat_buyers_dormant_share,seg_repeat_buyers_transactions,seg_repeat_buyers_gmv_net,seg_high_aov_buyers_users,seg_high_aov_buyers_share,seg_high_aov_buyers_activity_completion_rate,seg_high_aov_buyers_redeem_rate,seg_high_aov_buyers_dormant_share,seg_high_aov_buyers_transactions,seg_high_aov_buyers_gmv_net,seg_discount_sensitive_users,seg_discount_sensitive_share,seg_discount_sensitive_activity_completion_rate,seg_discount_sensitive_redeem_rate,seg_discount_sensitive_dormant_share,seg_discount_sensitive_transactions,seg_discount_sensitive_gmv_net,seg_sku_affinity_top1_users,seg_sku_affinity_top1_share,seg_sku_affinity_top1_activity_completion_rate,seg_sku_affinity_top1_redeem_rate,seg_sku_affinity_top1_dormant_share,seg_sku_affinity_top1_transactions,seg_sku_affinity_top1_gmv_net
c-vit,2024-03-10 00:00:00+00:00,90d,90.0,0.0,0.0,12.0,0.047244094488188976,0.8199052132701422,0.7938388625592417,0.0,0.0,0.0,7.0,0.027559055118110236,0.2692307692307692,0.23076923076923078,0.0,0.0,0.0,9.0,0.03543307086614173,0.4117647058823529,0.29411764705882354,1.0,0.0,0.0,5.0,0.01968503937007874,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,144.0,0.5669291338582677,0.9545454545454546,0.9545454545454546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.06692913385826772,0.8656036446469249,0.8519362186788155,0.47058823529411764,0.0,0.0,237.0,0.9330708661417323,0.1388888888888889,0.0,0.9578059071729957,453.0,41296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-03-17 00:00:00+00:00,90d,90.0,0.0,0.0,16.0,0.06274509803921569,0.8260869565217391,0.7928388746803069,0.0,0.0,0.0,4.0,0.01568627450980392,0.2619047619047619,0.19047619047619047,0.0,0.0,0.0,9.0,0.03529411764705882,0.26666666666666666,0.13333333333333333,1.0,0.0,0.0,8.0,0.03137254901960784,0.42105263157894735,0.3684210526315789,1.0,0.0,0.0,141.0,0.5529411764705883,0.8,0.8,1.0,0.0,0.0,1.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,17.0,0.06666666666666667,0.8622448979591837,0.8443877551020408,0.4117647058823529,0.0,0.0,238.0,0.9333333333333333,0.15,0.0,0.957983193277311,439.0,39376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-03-24 00:00:00+00:00,90d,90.0,0.0,0.0,14.0,0.054901960784313725,0.49635036496350365,0.39416058394160586,0.0,0.0,0.0,8.0,0.03137254901960784,0.8996763754045307,0.8802588996763754,0.0,0.0,0.0,6.0,0.023529411764705882,0.0,0.0,1.0,0.0,0.0,9.0,0.03529411764705882,0.5294117647058824,0.47058823529411764,1.0,0.0,0.0,142.0,0.5568627450980392,0.7142857142857143,0.7142857142857143,1.0,0.0,0.0,1.0,0.00392156862745098,1.0,1.0,0.0,0.0,0.0,19.0,0.07450980392156863,0.8610421836228288,0.8411910669975186,0.3684210526315789,0.0,0.0,236.0,0.9254901960784314,0.16049382716049382,0.0,0.9576271186440678,418.0,36848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-03-31 00:00:00+00:00,90d,90.0,0.0,0.0,12.0,0.04669260700389105,0.8310626702997275,0.8092643051771117,0.0,0.0,0.0,7.0,0.027237354085603113,0.49056603773584906,0.3584905660377358,0.0,0.0,0.0,11.0,0.042801556420233464,0.24324324324324326,0.10810810810810811,1.0,0.0,0.0,9.0,0.03501945525291829,0.4166666666666667,0.4166666666666667,1.0,0.0,0.0,141.0,0.5486381322957199,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,18.0,0.07003891050583658,0.8524173027989822,0.8295165394402035,0.3888888888888889,0.0,0.0,239.0,0.9299610894941635,0.13924050632911392,0.0,0.9665271966527197,419.0,36896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-04-07 00:00:00+00:00,90d,90.0,0.0,0.0,17.0,0.06666666666666667,0.8081264108352144,0.781038374717833,0.0,0.0,0.0,4.0,0.01568627450980392,0.22727272727272727,0.09090909090909091,0.0,0.0,0.0,7.0,0.027450980392156862,0.34615384615384615,0.11538461538461539,1.0,0.0,0.0,11.0,0.043137254901960784,0.35714285714285715,0.35714285714285715,1.0,0.0,0.0,141.0,0.5529411764705883,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0784313725490196,0.8518518518518519,0.8263888888888888,0.35,0.0,0.0,235.0,0.9215686274509803,0.12987012987012986,0.0,0.9659574468085106,407.0,35808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-04-14 00:00:00+00:00,90d,90.0,0.0,0.0,12.0,0.047619047619047616,0.8238341968911918,0.7901554404145078,0.0,0.0,0.0,9.0,0.03571428571428571,0.6923076923076923,0.6634615384615384,0.0,0.0,0.0,8.0,0.031746031746031744,0.24242424242424243,0.12121212121212122,1.0,0.0,0.0,9.0,0.03571428571428571,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,143.0,0.5674603174603174,0.4,0.4,1.0,0.0,0.0,1.0,0.003968253968253968,1.0,1.0,0.0,0.0,0.0,21.0,0.08333333333333333,0.8552915766738661,0.8315334773218143,0.38095238095238093,0.0,0.0,231.0,0.9166666666666666,0.11392405063291139,0.0,0.9653679653679653,388.0,33728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-04-21 00:00:00+00:00,90d,90.0,0.0,0.0,13.0,0.05179282868525897,0.7912371134020618,0.7577319587628866,0.0,0.0,0.0,3.0,0.01195219123505976,0.2222222222222222,0.0,0.0,0.0,0.0,12.0,0.04780876494023904,0.6851851851851852,0.6481481481481481,1.0,0.0,0.0,9.0,0.035856573705179286,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,144.0,0.5737051792828686,0.4444444444444444,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0796812749003984,0.844789356984479,0.8181818181818182,0.55,0.0,0.0,231.0,0.9203187250996016,0.1111111111111111,0.0,0.9696969696969697,369.0,31824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-04-28 00:00:00+00:00,90d,90.0,0.0,0.0,19.0,0.07539682539682539,0.7543859649122807,0.7192982456140351,0.0,0.0,0.0,3.0,0.011904761904761904,0.7073170731707317,0.6829268292682927,0.0,0.0,0.0,6.0,0.023809523809523808,0.8,0.75,1.0,0.0,0.0,9.0,0.03571428571428571,0.25,0.2,1.0,0.0,0.0,144.0,0.5714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.08333333333333333,0.8451612903225807,0.821505376344086,0.3333333333333333,0.0,0.0,231.0,0.9166666666666666,0.10714285714285714,0.0,0.9653679653679653,359.0,30016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-05-05 00:00:00+00:00,90d,90.0,0.0,0.0,12.0,0.048582995951417005,0.8356940509915014,0.8130311614730878,0.0,0.0,0.0,10.0,0.04048582995951417,0.39285714285714285,0.2976190476190476,0.0,0.0,0.0,6.0,0.024291497975708502,0.8271604938271605,0.8024691358024691,1.0,0.0,0.0,6.0,0.024291497975708502,0.3125,0.25,1.0,0.0,0.0,147.0,0.5951417004048583,0.2727272727272727,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.08906882591093117,0.8509719222462203,0.8293736501079914,0.4090909090909091,0.0,0.0,225.0,0.9109311740890689,0.10975609756097561,0.0,0.96,343.0,28192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-05-12 00:00:00+00:00,90d,90.0,0.0,0.0,17.0,0.06967213114754098,0.8584729981378026,0.8361266294227188,0.0,0.0,0.0,2.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,8.0,0.03278688524590164,0.375,0.32142857142857145,1.0,0.0,0.0,9.0,0.036885245901639344,0.8421052631578947,0.8157894736842105,1.0,0.0,0.0,145.0,0.5942622950819673,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0778688524590164,0.9114139693356048,0.9045996592844975,0.47368421052631576,0.0,0.0,225.0,0.9221311475409836,0.125,0.0,0.96,328.0,26336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-05-19 00:00:00+00:00,90d,90.0,0.0,0.0,14.0,0.059322033898305086,0.8523985239852399,0.8284132841328413,0.0,0.0,0.0,7.0,0.029661016949152543,0.8516483516483516,0.8351648351648352,0.0,0.0,0.0,7.0,0.029661016949152543,0.28205128205128205,0.28205128205128205,1.0,0.0,0.0,7.0,0.029661016949152543,0.7878787878787878,0.7272727272727273,1.0,0.0,0.0,146.0,0.6186440677966102,0.125,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.07627118644067797,0.9196556671449068,0.9139167862266858,0.2777777777777778,0.0,0.0,218.0,0.923728813559322,0.1308411214953271,0.0,0.963302752293578,329.0,25488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-05-26 00:00:00+00:00,90d,90.0,0.0,0.0,14.0,0.058577405857740586,0.8455743879472694,0.8267419962335216,0.0,0.0,0.0,3.0,0.012552301255230125,0.7640449438202247,0.7191011235955056,0.0,0.0,0.0,10.0,0.04184100418410042,0.8722222222222222,0.8611111111111112,1.0,0.0,0.0,6.0,0.02510460251046025,0.65,0.6,1.0,0.0,0.0,148.0,0.6192468619246861,0.2222222222222222,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.07531380753138076,0.9249329758713136,0.9168900804289544,0.4444444444444444,0.0,0.0,221.0,0.9246861924686193,0.11650485436893204,0.0,0.9683257918552036,340.0,26640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-06-02 00:00:00+00:00,90d,90.0,0.0,0.0,9.0,0.03765690376569038,0.7142857142857143,0.6623376623376623,0.0,0.0,0.0,7.0,0.029288702928870293,0.9090909090909091,0.8996865203761756,0.0,0.0,0.0,8.0,0.03347280334728033,0.88,0.87,1.0,0.0,0.0,8.0,0.03347280334728033,0.6875,0.6666666666666666,1.0,0.0,0.0,149.0,0.6234309623430963,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0794979079497908,0.909972299168975,0.8975069252077562,0.47368421052631576,0.0,0.0,220.0,0.9205020920502092,0.10975609756097561,0.0,0.9727272727272728,339.0,26352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-06-09 00:00:00+00:00,90d,90.0,0.0,0.0,7.0,0.029166666666666667,0.7227722772277227,0.6782178217821783,0.0,0.0,0.0,5.0,0.020833333333333332,0.4339622641509434,0.33962264150943394,0.0,0.0,0.0,9.0,0.0375,0.9287598944591029,0.9234828496042217,1.0,0.0,0.0,9.0,0.0375,0.8333333333333334,0.8333333333333334,1.0,0.0,0.0,151.0,0.6291666666666667,0.8275862068965517,0.8275862068965517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.07916666666666666,0.9041487839771102,0.8927038626609443,0.5789473684210527,0.0,0.0,221.0,0.9208333333333333,0.10256410256410256,0.0,0.9819004524886877,331.0,25072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-06-16 00:00:00+00:00,90d,90.0,0.0,0.0,8.0,0.03278688524590164,0.26595744680851063,0.1595744680851064,0.0,0.0,0.0,4.0,0.01639344262295082,0.8192771084337349,0.7891566265060241,0.0,0.0,0.0,6.0,0.02459016393442623,0.9555555555555556,0.9555555555555556,1.0,0.0,0.0,11.0,0.045081967213114756,0.8888888888888888,0.8888888888888888,1.0,0.0,0.0,152.0,0.6229508196721312,0.8275862068965517,0.8275862068965517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.07377049180327869,0.9108187134502924,0.8991228070175439,0.6666666666666666,0.0,0.0,226.0,0.9262295081967213,0.08536585365853659,0.0,0.9734513274336283,331.0,25712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-06-23 00:00:00+00:00,90d,90.0,0.0,0.0,7.0,0.029166666666666667,0.672514619883041,0.6374269005847953,0.0,0.0,0.0,4.0,0.016666666666666666,0.18181818181818182,0.06060606060606061,0.0,0.0,0.0,5.0,0.020833333333333332,0.9210526315789473,0.9111842105263158,1.0,0.0,0.0,12.0,0.05,0.9269406392694064,0.9269406392694064,1.0,0.0,0.0,153.0,0.6375,0.5555555555555556,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.07083333333333333,0.9116766467065869,0.8997005988023952,0.7058823529411765,0.0,0.0,223.0,0.9291666666666667,0.06493506493506493,0.0,0.9730941704035875,294.0,22896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-06-30 00:00:00+00:00,90d,90.0,0.0,0.0,10.0,0.04184100418410042,0.8372781065088757,0.8106508875739645,0.0,0.0,0.0,3.0,0.012552301255230125,0.40816326530612246,0.3877551020408163,0.0,0.0,0.0,3.0,0.012552301255230125,0.16,0.08,1.0,0.0,0.0,10.0,0.04184100418410042,0.945859872611465,0.945859872611465,1.0,0.0,0.0,155.0,0.6485355648535565,0.7037037037037037,0.7037037037037037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.07531380753138076,0.9142011834319527,0.9038461538461539,0.5555555555555556,0.0,0.0,221.0,0.9246861924686193,0.06493506493506493,0.0,0.9773755656108597,276.0,21584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-07-07 00:00:00+00:00,90d,90.0,0.0,0.0,12.0,0.05084745762711865,0.8422619047619048,0.8303571428571429,0.0,0.0,0.0,3.0,0.012711864406779662,0.2,0.06666666666666667,0.0,0.0,0.0,3.0,0.012711864406779662,0.09090909090909091,0.030303030303030304,1.0,0.0,0.0,7.0,0.029661016949152543,0.9618055555555556,0.9618055555555556,1.0,0.0,0.0,156.0,0.6610169491525424,0.5294117647058824,0.5294117647058824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.07203389830508475,0.9140127388535032,0.9044585987261147,0.5294117647058824,0.0,0.0,219.0,0.9279661016949152,0.05263157894736842,0.0,0.9680365296803652,256.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-07-14 00:00:00+00:00,90d,90.0,0.0,0.0,9.0,0.038135593220338986,0.8143459915611815,0.7932489451476793,0.0,0.0,0.0,5.0,0.0211864406779661,0.8013698630136986,0.7876712328767124,0.0,0.0,0.0,4.0,0.01694915254237288,0.125,0.075,1.0,0.0,0.0,5.0,0.0211864406779661,0.9490909090909091,0.9454545454545454,1.0,0.0,0.0,158.0,0.6694915254237288,0.4666666666666667,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.07203389830508475,0.9102362204724409,0.9023622047244094,0.5294117647058824,0.0,0.0,219.0,0.9279661016949152,0.0641025641025641,0.0,0.9726027397260274,240.0,18224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-07-21 00:00:00+00:00,90d,90.0,0.0,0.0,7.0,0.029661016949152543,0.8477366255144033,0.8353909465020576,0.0,0.0,0.0,6.0,0.025423728813559324,0.7355371900826446,0.7024793388429752,0.0,0.0,0.0,4.0,0.01694915254237288,0.23809523809523808,0.19047619047619047,1.0,0.0,0.0,6.0,0.025423728813559324,0.8847583643122676,0.8810408921933085,1.0,0.0,0.0,158.0,0.6694915254237288,0.8529411764705882,0.8529411764705882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.06779661016949153,0.922824302134647,0.916256157635468,0.5625,0.0,0.0,220.0,0.9322033898305084,0.06329113924050633,0.0,0.9727272727272728,213.0,16112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-07-28 00:00:00+00:00,90d,90.0,0.0,0.0,7.0,0.030042918454935622,0.7426470588235294,0.7279411764705882,0.0,0.0,0.0,5.0,0.02145922746781116,0.8074074074074075,0.7851851851851852,0.0,0.0,0.0,6.0,0.02575107296137339,0.7040816326530612,0.6632653061224489,1.0,0.0,0.0,2.0,0.008583690987124463,0.0,0.0,1.0,0.0,0.0,161.0,0.6909871244635193,0.9669117647058824,0.9669117647058824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.06866952789699571,0.9134125636672326,0.9049235993208828,0.625,0.0,0.0,217.0,0.9313304721030042,0.06060606060606061,0.0,0.9723502304147466,184.0,14176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-08-04 00:00:00+00:00,90d,90.0,0.0,0.0,14.0,0.06060606060606061,0.7561728395061729,0.7283950617283951,0.0,0.0,0.0,1.0,0.004329004329004329,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,4.0,0.017316017316017316,0.32,0.32,1.0,0.0,0.0,2.0,0.008658008658008658,0.0,0.0,1.0,0.0,0.0,160.0,0.6926406926406926,0.9717741935483871,0.9717741935483871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.06926406926406926,0.9045871559633027,0.8935779816513761,0.375,0.0,0.0,215.0,0.9307359307359307,0.045454545454545456,0.0,0.9767441860465116,157.0,11968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-08-11 00:00:00+00:00,90d,90.0,0.0,0.0,11.0,0.048672566371681415,0.4639175257731959,0.4020618556701031,0.0,0.0,0.0,6.0,0.02654867256637168,0.8136645962732919,0.7888198757763976,0.0,0.0,0.0,4.0,0.017699115044247787,0.125,0.125,1.0,0.0,0.0,2.0,0.008849557522123894,0.3,0.3,1.0,0.0,0.0,158.0,0.6991150442477876,0.9714285714285714,0.9714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.07079646017699115,0.871866295264624,0.8551532033426184,0.375,0.0,0.0,210.0,0.9292035398230089,0.06153846153846154,0.0,0.9666666666666667,138.0,10512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c-vit,2024-08-18 00:00:00+00:00,90d,90.0,0.0,0.0,10.0,0.045662100456621,0.7736842105263158,0.7473684210526316,0.0,0.0,0.0,7.0,0.0319634703196347,0.2857142857142857,0.21428571428571427,0.0,0.0,0.0,3.0,0.0136986301369863,0.13043478260869565,0.043478260869565216,1.0,0.0,0.0,3.0,0.0136986301369863,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,158.0,0.7214611872146118,0.9714285714285714,0.9714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0639269406392694,0.8526785714285714,0.8392857142857143,0.35714285714285715,0.0,0.0,205.0,0.9360730593607306,0.0958904109589041,0.0,0.9609756097560975,97.0,7344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
